hhid,hh_members,sex,hh_education,residence,age,altitude,Q401,Q304,Q306,Q307,Q308m,Qsou_inform,Q504,Q5231,Q5232,Q5233,Q5234,Q524,main_occupation,marital_status,Q3098n,Q3099n,Q30910n,Q30911n,food_secured
DT1200931,1,1,0,1,0,1,2,1,3,2,0,0,2,2,1,1,2,1,2,1,1,2,0,1,0
DT1200932,0,1,1,1,0,1,2,2,4,2,0,0,1,2,2,2,2,1,2,1,1,2,0,1,1
DT1200933,1,1,2,1,1,1,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,2,1,1,1
DT1200934,1,1,0,1,1,1,2,1,3,2,0,0,1,1,1,2,2,2,2,1,1,0,0,1,0
DT1200935,1,1,0,1,1,1,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,1,0,1,0
DT1200936,0,1,1,1,2,1,2,1,3,2,0,0,1,1,1,2,2,1,2,1,0,1,1,1,0
DT1200937,0,1,0,1,1,1,2,1,3,2,0,1,1,1,1,2,2,1,2,1,1,1,0,1,0
DT1200938,0,0,0,1,2,1,2,1,4,2,0,0,1,1,1,2,2,2,2,4,0,0,0,0,0
DT1200939,0,1,2,1,0,1,2,1,3,2,0,0,1,2,1,1,2,1,2,1,1,0,1,1,0
DT1200940,1,1,0,1,0,1,2,1,3,2,0,0,2,2,2,2,2,1,2,1,0,0,0,1,1
DT1200941,0,1,0,1,0,1,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,1,1,1
DT1200942,1,1,0,1,2,1,2,1,4,2,0,0,2,2,1,1,2,2,2,1,1,1,0,1,0
DT1200943,0,1,1,1,1,1,2,1,3,2,0,2,1,1,1,2,2,2,4,1,0,0,0,1,0
DT1200944,1,1,1,1,1,1,2,1,3,2,0,1,1,2,1,2,2,1,2,1,1,0,0,1,0
DT1200945,1,1,0,1,0,1,2,1,3,2,0,0,1,2,2,1,2,1,2,1,0,0,1,1,0
DT1200946,0,1,0,1,0,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,0,0,0,1,1
DT1200947,2,1,0,1,1,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,1
DT1200948,1,1,0,1,1,1,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,0,1,1,0
DT1200949,0,0,0,1,1,1,2,1,4,2,0,0,1,2,2,1,2,2,2,3,0,0,0,0,0
DT1200950,0,1,0,1,0,1,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,0,1,0
DT1200951,0,1,0,1,1,1,2,1,3,2,0,0,1,2,1,1,2,2,2,1,1,2,0,1,0
DT1200952,0,1,0,1,0,1,2,1,4,2,0,0,2,2,2,2,2,2,2,1,1,0,1,1,1
DT1200953,1,1,0,1,1,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,1,1,1,0
DT1200954,0,1,1,1,0,1,2,1,3,2,0,0,2,1,2,2,2,1,2,1,1,1,1,1,0
DT1200955,1,1,0,1,1,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,2,1,1,0
DT1200956,0,0,0,1,2,1,2,1,4,2,0,0,2,2,2,2,2,2,2,4,1,2,1,1,0
DT1200957,1,0,0,1,1,1,2,1,3,2,0,0,2,1,1,2,1,1,2,4,1,0,0,1,0
DT1200958,1,1,0,1,0,1,2,1,3,2,0,0,2,2,2,1,2,2,2,1,1,1,1,1,0
DT1200959,0,1,0,1,1,1,2,1,3,2,0,1,1,1,1,2,2,2,2,1,1,1,1,1,0
DT1200960,1,1,0,1,1,1,2,1,3,2,0,0,1,2,1,1,2,1,2,1,1,1,1,1,0
DT1200962,0,0,0,1,0,1,2,1,4,2,0,0,1,2,2,2,1,2,2,3,0,0,0,1,0
DT1200963,0,1,0,1,2,1,2,1,4,2,0,0,1,2,1,2,2,2,2,1,1,0,1,1,0
DT1200964,0,1,3,1,0,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,2,0,1,0
DT1200965,1,1,0,1,1,1,2,1,3,2,0,0,1,1,1,2,2,2,2,1,1,1,0,1,0
DT1200966,0,0,0,1,1,1,2,1,3,2,0,0,1,2,1,1,2,2,2,4,1,1,0,1,0
DT1200967,1,1,0,1,0,1,2,1,3,2,0,0,2,1,2,2,1,2,2,1,0,0,0,1,0
DT1200968,0,1,0,1,0,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,0
DT1200971,0,1,1,1,0,1,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,1,1,0
DT1200972,1,1,0,1,0,1,2,1,3,2,0,0,1,2,2,2,1,2,2,1,1,0,0,1,0
DT1200973,1,1,0,1,1,1,2,1,3,2,0,0,2,2,1,2,1,1,2,1,1,2,1,1,0
DT1200974,1,1,0,1,0,1,2,1,4,2,0,0,1,2,1,2,2,2,2,1,1,0,1,1,1
DT1200975,1,1,0,1,2,1,2,1,4,2,0,0,1,2,1,2,2,2,2,1,1,2,1,1,0
DT1200976,0,1,0,1,0,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,1
DT1200977,1,1,0,1,1,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1200978,1,1,1,1,1,1,2,1,4,2,0,0,1,1,2,2,2,2,2,1,1,2,1,1,0
DT1200979,1,1,0,1,1,1,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,1,0
DT1200980,1,1,1,1,0,1,2,1,3,2,0,2,1,2,2,2,2,2,2,1,1,1,1,1,1
DT1200981,1,1,2,1,1,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT1200982,1,1,1,1,1,1,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,1,1,0
DT1200983,1,1,0,1,1,1,2,1,3,2,0,0,1,1,1,2,2,2,2,1,1,0,0,1,0
DT1200984,0,1,1,1,0,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,0,1,1
DT1200985,1,1,1,1,1,1,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,0,0,1,0
DT1200986,1,1,1,1,1,1,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,2,1,1,0
DT1200987,1,1,0,1,1,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,1
DT1200988,0,1,0,1,0,1,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,1,1,1
DT1200989,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,0,1,0
DT1200991,1,1,0,1,1,2,2,1,3,2,0,0,2,2,1,2,2,2,2,1,1,1,1,1,0
DT1200992,0,1,1,1,0,2,2,1,4,2,0,0,2,2,1,2,2,1,2,1,0,0,1,1,0
DT1200993,1,1,1,1,1,2,2,1,4,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1200994,0,1,0,1,2,2,2,1,4,2,0,0,1,1,1,2,2,1,2,1,1,0,0,1,0
DT1200995,1,1,2,1,1,2,2,1,3,2,0,0,1,1,2,1,2,2,2,1,1,1,0,1,0
DT1200996,1,1,1,1,1,2,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,2,1,1,1
DT1200997,0,1,0,1,2,2,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,2,1,1,1
DT1200998,1,1,1,1,1,2,2,1,3,2,0,1,1,2,1,1,2,1,2,1,1,0,0,1,0
DT1200999,1,1,0,1,1,1,2,1,3,2,0,1,2,2,1,2,1,1,2,1,1,2,1,1,0
DT1201000,0,1,0,1,0,2,2,1,3,2,0,0,2,1,1,2,2,2,2,1,0,0,0,1,0
DT1201001,0,0,0,1,1,2,2,1,3,2,0,0,2,2,1,2,2,2,2,4,0,0,0,1,0
DT1201002,1,0,0,1,1,2,2,1,4,2,0,0,2,1,2,2,1,2,2,4,0,0,0,0,0
DT1201003,1,1,1,1,2,2,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,2,0,1,0
DT1201004,1,1,0,1,1,2,2,1,4,2,0,0,2,2,1,1,2,1,2,1,1,0,0,0,0
DT1201005,1,1,0,1,1,2,2,1,3,2,0,0,2,2,2,2,2,2,2,4,0,0,1,1,1
DT1201006,1,1,0,1,1,2,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,1,1,0,0
DT1201007,0,0,0,1,1,2,2,1,3,2,0,0,4,2,1,2,2,2,2,3,0,0,0,0,0
DT1201008,0,1,0,1,1,2,2,1,3,2,0,2,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1201009,1,1,0,1,1,2,1,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,0,0
DT1201010,0,0,0,1,1,2,2,1,3,2,0,1,1,2,1,2,2,2,2,4,0,0,0,1,0
DT1201011,0,1,0,1,2,2,2,1,4,2,0,0,1,2,2,1,2,1,2,1,0,0,1,0,0
DT1201012,1,1,0,1,0,2,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,1,1,1,1
DT1201013,1,1,2,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,1,1,1,0,1,1,0
DT1201015,1,1,0,1,1,2,2,1,4,2,0,1,1,2,2,2,2,2,2,1,1,0,1,1,0
DT1201016,0,1,0,1,1,2,2,1,3,2,0,0,2,2,1,2,2,2,2,1,1,1,0,1,0
DT1201017,0,1,0,1,2,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1201018,0,1,0,1,0,2,2,1,3,2,0,0,4,1,2,2,2,2,2,1,1,0,0,1,0
DT1201019,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,0,1
DT1201020,1,1,1,1,1,2,2,1,3,2,0,0,3,2,2,1,2,2,2,1,1,0,0,1,0
DT1201021,1,1,0,1,0,2,2,1,3,2,0,0,3,2,1,2,2,2,2,1,1,0,0,0,0
DT1201022,0,1,0,1,2,2,2,1,3,2,0,0,2,2,2,1,2,2,2,1,1,1,0,1,0
DT1201023,0,0,0,1,2,2,2,1,3,2,0,0,1,2,1,2,2,2,2,3,1,0,0,1,0
DT1201024,1,1,1,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,0,0,0,1,0
DT1201025,0,0,0,1,2,2,2,1,3,2,0,0,3,2,2,1,1,1,2,4,1,0,0,0,0
DT1201026,0,1,0,1,0,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,0,0,1,0
DT1201027,0,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,0,1,0
DT1201028,1,1,1,1,1,2,2,1,3,2,0,0,1,2,2,2,1,2,2,1,1,1,0,0,0
DT1201029,0,1,0,1,2,2,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,1,0,1,1
DT1201030,0,1,0,1,2,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,1
DT1201031,1,1,0,1,1,2,2,1,3,2,0,1,2,2,1,2,2,2,2,1,1,0,0,1,0
DT1201032,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,0
DT1201033,0,1,0,1,1,2,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,0,0,1,1
DT1201034,0,1,1,1,1,2,1,1,3,2,0,1,1,2,2,2,2,2,2,4,1,1,1,1,1
DT1201035,0,1,1,1,0,2,2,1,3,2,0,0,2,2,1,2,2,2,2,1,1,0,0,1,0
DT1201036,1,1,1,1,1,2,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,0,0,1,0
DT1201037,1,1,1,1,1,2,2,1,4,2,0,1,1,2,1,2,2,2,2,1,1,1,0,1,0
DT1201038,0,1,0,1,2,2,2,1,3,2,0,0,2,2,2,1,2,2,2,1,0,0,0,0,0
DT1201039,0,1,0,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,1
DT1201040,0,0,0,1,2,2,2,1,3,2,0,0,2,2,2,1,1,2,2,3,0,0,0,1,0
DT1201041,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,1,2,2,1,1,0,0,0,0
DT1201042,1,1,0,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,2,1,1,0
DT1201043,1,1,0,1,0,2,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,2,0,1,0
DT1201044,1,1,1,1,1,2,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT1201045,1,1,0,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,1,0,0,0
DT1201045,1,0,0,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,3,1,1,1,0,0,0
DT1201046,1,1,1,1,0,2,2,1,4,2,0,0,2,2,2,2,2,2,2,1,1,1,1,1,0
DT1201047,1,1,1,1,1,2,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,2,0,0,1
DT1201048,2,1,2,1,1,2,2,1,4,2,0,0,2,1,2,1,2,1,2,1,1,1,1,1,0
DT1201050,0,1,2,1,0,2,2,1,3,2,0,0,1,2,2,2,2,1,1,1,1,1,1,1,1
DT1201051,1,1,0,1,1,2,2,1,3,2,0,0,2,1,2,1,2,1,2,1,1,0,0,1,0
DT1201052,1,1,0,1,1,2,2,1,3,3,0,0,1,2,2,2,2,2,2,1,1,0,0,0,0
DT1201053,1,1,0,1,0,2,2,1,3,2,0,0,2,2,1,2,2,2,2,1,1,0,1,1,0
DT1201054,0,0,0,1,1,2,2,1,3,2,0,0,2,2,2,2,2,2,2,3,1,2,1,1,0
DT1201055,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,1
DT1201056,1,1,1,1,1,2,2,1,3,2,0,0,2,1,2,1,2,1,2,1,1,1,1,1,0
DT1201057,1,1,2,1,1,2,2,1,3,2,1,0,2,1,2,2,2,1,2,1,1,2,1,1,0
DT1201058,1,1,0,1,0,2,2,1,3,2,0,0,4,1,2,1,2,2,2,1,1,1,1,1,0
DT1201059,1,1,0,1,2,2,2,1,4,2,0,0,2,1,2,1,2,1,2,1,1,1,0,1,0
DT1201060,0,0,0,1,2,2,2,1,4,2,0,0,3,1,2,1,2,1,2,4,1,0,0,0,0
DT1201061,1,1,1,1,1,2,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,0,0,1,0
DT1201062,1,1,0,1,1,2,2,1,4,2,1,0,2,1,2,2,1,1,2,1,1,0,0,0,0
DT1201063,1,1,0,1,2,2,2,1,4,2,0,0,2,2,2,2,2,1,2,1,1,0,0,1,0
DT1201064,1,1,0,1,1,2,2,1,4,2,1,0,2,2,2,2,2,2,2,1,1,0,0,1,0
DT1201065,0,1,2,1,0,2,2,1,3,2,0,0,3,2,2,2,1,2,2,1,1,0,0,0,0
DT1201066,0,1,0,1,0,2,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,0,1
DT1201067,1,1,0,1,2,2,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,0,0,1,0
DT1201068,1,1,2,1,0,2,2,1,4,2,0,0,2,2,2,2,2,1,1,1,1,2,1,0,0
DT1201069,0,0,0,1,0,2,2,1,4,2,0,0,2,1,1,2,2,2,2,0,1,0,0,1,0
DT1201070,0,1,2,1,0,2,2,1,3,2,0,1,2,2,2,2,2,1,2,1,1,0,0,1,0
DT1201071,0,1,1,1,2,2,2,1,3,2,0,0,1,1,2,2,1,2,2,1,1,2,0,1,0
DT1201072,1,1,2,1,0,2,2,1,3,2,0,1,2,2,1,2,2,2,2,1,0,0,1,1,0
DT1201073,1,1,1,1,2,2,2,1,4,2,0,0,2,2,1,2,2,2,2,1,1,2,0,1,0
DT1201074,0,0,3,1,0,2,2,2,3,3,1,1,2,1,2,2,2,2,4,2,0,0,0,0,0
DT1201075,0,1,2,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,1
DT1201076,0,1,1,1,0,2,2,1,3,2,0,0,2,2,2,2,1,2,2,1,1,0,0,1,0
DT1201077,0,1,3,1,0,2,2,1,3,2,0,0,4,2,1,2,2,1,2,1,1,0,0,1,0
DT1201078,1,1,1,1,0,2,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,0,1,0
DT1201079,0,1,0,1,2,2,2,1,4,2,0,0,1,1,2,2,2,2,2,1,1,2,0,0,0
DT1201080,0,0,0,1,2,2,2,1,4,2,0,0,2,1,1,2,2,2,2,3,0,0,0,0,0
DT1201081,0,1,3,1,0,2,2,1,4,2,0,1,2,2,1,2,2,2,2,1,1,0,0,1,0
DT1201082,0,1,2,1,0,2,2,1,3,2,0,0,2,2,1,2,2,2,2,1,1,0,1,1,0
DT1201083,0,1,1,1,0,2,2,1,3,2,0,1,1,1,2,2,2,2,2,1,1,0,0,0,0
DT1201084,1,1,0,1,2,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1201085,1,1,2,1,1,2,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,2,1,1,0
DT1201086,0,1,0,1,0,2,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,2,0,1,1
DT1201087,1,1,0,1,1,2,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,2,0,1,0
DT1201088,1,1,1,1,1,2,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,1,1,1,0
DT1201089,1,1,1,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,0,2,0,1,0
DT1201090,1,1,1,1,1,2,2,1,3,2,0,2,1,2,2,2,2,1,2,1,1,2,1,1,1
DT1201091,0,1,0,1,0,2,2,1,3,2,0,0,1,2,1,1,2,2,2,1,1,0,0,1,0
DT1201092,1,1,0,1,1,2,2,1,4,2,0,0,2,1,1,1,2,2,2,1,1,2,1,1,0
DT1201093,1,1,1,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,2,1,1,0
DT1201094,1,0,0,1,1,2,2,1,4,2,0,0,2,2,1,2,2,2,2,3,0,0,0,0,0
DT1201095,1,1,0,1,0,2,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,0,1,0
DT1201096,0,1,0,1,1,2,2,1,4,2,0,0,2,2,1,1,2,1,2,1,0,0,0,0,0
DT1201097,1,1,0,1,1,2,2,1,4,2,0,0,2,2,2,2,2,2,2,1,1,0,0,1,1
DT1201098,0,1,1,1,1,2,2,1,4,2,0,0,1,2,1,2,2,2,2,3,0,0,0,1,0
DT1201099,0,0,0,1,2,2,2,1,3,2,0,0,2,2,2,2,2,1,2,4,0,0,1,1,0
DT1201100,1,1,1,1,1,2,2,1,3,2,0,0,1,1,2,1,2,1,2,1,1,1,1,1,0
DT1201101,1,1,1,1,1,2,2,1,3,2,0,2,4,2,2,2,2,1,2,1,1,0,1,1,1
DT1201102,1,1,1,1,1,2,2,1,4,2,0,0,2,1,1,2,2,2,2,1,1,1,0,0,0
DT1201103,1,1,0,1,2,2,2,1,4,2,0,1,2,1,2,2,2,2,2,1,1,2,1,0,0
DT1201104,0,1,1,1,0,2,2,1,4,2,0,0,2,2,1,2,1,2,2,1,0,0,0,0,0
DT1201105,1,1,1,1,1,2,2,1,4,2,0,0,5,2,2,2,2,1,2,1,1,2,1,1,0
DT1201106,1,1,1,1,1,2,2,1,3,2,0,2,2,1,1,2,2,1,2,1,1,0,0,1,0
DT1201107,0,1,1,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,0
DT1201108,1,1,1,1,1,2,2,1,4,2,0,0,2,2,2,2,2,2,2,1,1,1,0,1,0
DT1201109,0,1,1,1,2,2,2,1,4,2,0,0,1,2,2,1,2,2,2,4,1,1,0,1,0
DT1201110,0,1,3,1,0,2,2,1,4,2,0,1,4,2,2,2,2,2,2,1,1,0,0,1,1
DT1201111,0,1,0,1,0,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,1,0
DT1201112,0,0,0,1,0,2,2,1,4,2,0,0,2,2,2,2,2,1,2,3,1,0,0,0,1
DT1201113,1,1,0,1,1,2,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,1,0,1,0
DT1201114,0,1,0,1,2,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,1,0
DT1201115,0,1,1,1,0,2,2,1,3,2,0,0,4,1,2,2,2,2,2,1,1,0,0,0,0
DT1201116,0,1,0,1,2,2,2,1,3,2,0,0,1,2,2,1,2,2,2,1,1,2,1,1,0
DT1201117,0,1,0,1,0,2,2,1,3,2,0,0,2,2,2,1,2,2,2,1,1,0,0,0,0
DT1201118,0,1,2,1,0,2,2,1,3,1,0,0,2,2,2,2,2,2,2,1,1,0,0,0,0
DT1201119,0,1,1,1,0,2,2,1,3,2,0,0,2,2,2,1,2,2,2,1,1,2,1,0,0
DT1201120,0,1,0,1,2,2,2,1,3,2,0,0,2,2,2,2,2,2,4,1,1,2,0,1,0
DT1201121,0,0,0,1,1,2,2,1,3,2,0,0,1,2,2,1,2,2,2,0,1,0,0,1,0
DT1201122,1,1,2,1,1,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,2,0,1,1
DT1201123,1,1,0,1,1,2,2,1,3,2,0,0,3,2,2,1,2,2,2,1,1,2,0,1,0
DT1201124,1,1,1,1,0,2,2,1,3,2,0,1,1,2,2,2,2,2,2,1,1,1,0,1,0
DT1201125,1,1,1,1,1,2,2,1,3,2,0,0,1,1,2,2,2,1,2,1,0,0,0,1,0
DT1201126,0,1,0,1,0,2,2,1,4,2,0,0,2,1,1,2,2,2,2,1,1,0,0,0,0
DT1201127,1,1,1,1,1,2,2,1,4,2,0,0,1,1,1,2,2,1,2,1,1,0,0,0,0
DT1201128,0,1,0,1,0,2,2,1,3,2,0,0,1,2,2,2,1,2,2,1,1,0,0,0,0
DT1201129,0,0,0,1,2,2,2,1,4,2,0,0,1,2,1,2,2,2,2,4,0,0,0,0,0
DT1201131,0,1,0,1,0,2,2,1,3,2,0,0,2,1,1,2,2,2,2,1,0,0,0,1,0
DT1201132,0,0,0,1,2,2,2,1,3,2,0,0,3,2,1,1,2,2,2,4,0,0,0,0,0
DT1201134,0,0,0,1,1,2,2,1,3,2,0,0,2,1,2,2,2,1,2,3,1,1,0,1,0
DT1201135,1,1,2,1,0,2,2,1,3,2,0,0,4,1,2,2,2,1,2,1,1,0,0,1,0
DT1201136,0,0,0,1,1,2,2,1,3,2,0,0,1,1,2,1,2,2,2,4,0,0,0,0,0
DT1201137,1,1,0,1,2,2,2,1,4,2,0,0,2,1,2,2,2,2,2,2,0,0,0,1,0
DT1201138,1,1,0,1,2,1,2,1,3,2,0,0,1,2,2,1,2,2,2,1,1,1,1,0,1
DT1201139,0,1,0,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,0,0
DT1201140,1,1,0,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,0,0
DT1201141,1,1,0,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,4,1,2,1,0,0
DT1201142,1,1,0,1,1,2,2,1,3,2,0,0,2,1,1,2,2,1,2,1,1,0,0,0,0
DT1201143,0,1,1,1,0,2,2,1,4,2,0,0,1,2,2,2,2,1,2,1,1,0,0,0,1
DT1201144,0,1,0,1,0,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,1,0
DT1201145,0,0,0,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,4,1,0,0,1,0
DT1201146,1,1,0,1,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,0,0,1,0
DT1201147,1,0,0,1,1,2,2,1,3,2,0,0,1,1,2,1,2,2,2,4,1,0,0,0,0
DT1201148,1,1,0,1,1,2,2,1,3,2,0,0,2,2,2,2,1,1,2,1,1,0,1,1,0
DT1201149,1,1,1,1,1,2,2,1,4,2,0,0,2,2,2,1,2,1,2,1,1,1,1,0,0
DT1201150,0,0,0,1,1,2,2,1,3,2,0,0,2,1,2,2,2,1,2,1,0,0,0,0,0
DT1201151,1,1,1,1,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,0
DT1201151,1,1,0,1,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,0
DT1201152,1,1,0,1,0,2,2,1,3,2,0,0,2,2,2,2,1,2,2,1,1,0,1,0,0
DT1201153,1,1,0,1,1,2,2,1,4,2,0,0,2,1,2,2,2,2,2,1,1,0,0,1,0
DT1201154,0,1,4,1,0,2,2,2,3,3,1,1,2,2,2,2,2,2,4,1,0,0,0,0,1
DT1201155,1,1,1,1,1,2,2,1,4,2,0,0,1,1,2,1,2,1,2,1,1,0,0,0,0
DT1201156,0,1,1,1,2,1,2,1,3,2,0,0,1,1,2,1,2,2,2,1,1,0,0,0,0
DT1201158,1,1,1,1,1,2,2,1,4,2,0,0,1,2,1,2,2,2,2,1,0,2,1,1,0
DT1201159,0,0,0,1,2,2,2,1,3,2,0,0,3,2,1,2,1,2,2,4,0,0,0,1,0
DT1201160,1,1,1,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,1,1,0
DT1201161,0,1,0,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,3,1,0,0,0,0
DT1201162,1,1,0,1,2,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,1,0,0
DT1201163,0,1,1,1,0,2,2,1,3,2,0,0,1,2,1,2,1,2,2,1,1,0,0,0,0
DT1201164,1,1,0,1,0,2,2,1,3,2,0,0,2,2,1,2,2,2,1,1,1,0,1,0,0
DT1201165,0,1,1,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,0,1
DT1201166,1,1,0,1,2,2,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,2,1,1,0
DT1201167,0,1,1,1,0,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,1
DT1201168,0,1,1,1,0,2,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,0,0,1,0
DT1201169,1,1,0,1,1,2,2,1,4,2,0,0,1,2,2,2,2,1,2,1,1,2,1,1,1
DT1201170,1,1,1,1,2,2,2,1,3,2,0,1,1,2,2,2,2,2,2,1,1,2,1,1,1
DT1201171,0,0,0,1,1,2,2,1,3,2,0,0,1,2,2,1,1,2,2,4,1,0,0,0,0
DT1201172,0,1,0,1,0,2,2,1,3,2,0,0,2,2,2,1,2,2,2,1,1,1,0,1,0
DT1201173,1,1,0,1,2,2,2,1,4,2,0,0,2,1,2,2,2,2,2,1,0,0,0,1,0
DT1201174,0,1,1,1,1,2,2,1,3,1,0,1,5,2,2,2,2,2,2,1,0,0,1,0,0
DT1201175,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,2,1,1,0
DT1201176,1,1,0,1,1,2,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,2,0,0,0
DT1201177,1,1,1,1,1,2,2,1,2,2,0,0,1,2,1,2,2,2,2,1,0,0,0,0,0
DT1201178,1,1,0,1,1,2,2,1,4,2,0,0,1,2,1,2,2,2,2,1,1,0,0,0,0
DT1201179,0,1,0,1,2,2,2,1,3,2,0,0,1,2,1,2,2,1,2,1,0,2,1,0,0
DT1201180,1,1,0,1,1,2,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,1,0,0
DT1201181,1,1,2,1,1,2,2,1,3,2,0,1,1,2,2,2,2,2,2,1,0,2,0,1,0
DT1201182,0,1,1,1,1,2,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,2,0,1,0
DT1201183,1,1,1,1,1,2,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,2,0,0,0
DT1201184,2,1,1,1,1,2,2,1,3,2,0,0,2,2,1,1,1,2,2,1,1,1,1,1,0
